,date,hour_temp_max,hour_temp_min,precipitation,temp_max,temp_media,temp_min,wind_speed,wind_speed_max
1209,2018-04-24,15:20:00,05:30:00,0.0,26.4,20.5,14.6,1.4,7.8
1210,2018-04-25,00:00:00,04:50:00,0.0,28.5,20.8,13.1,2.2,10.8
1211,2018-04-26,14:20:00,05:30:00,0.0,26.5,20.2,14.0,2.5,8.3
1212,2018-04-27,13:50:00,05:50:00,0.0,24.4,19.4,14.3,2.5,10.3
1213,2018-04-28,13:30:00,23:59:00,6.2,18.7,14.4,10.2,3.6,11.9
1214,2018-04-29,14:10:00,06:30:00,3.8,12.6,8.3,4.0,4.4,14.4
1215,2018-04-30,11:50:00,06:00:00,2.5,12.5,8.2,4.0,0.8,7.8
1216,2018-05-01,15:50:00,05:00:00,0.0,15.9,10.7,5.5,0.8,6.7
1217,2018-05-02,13:30:00,05:30:00,0.0,17.8,12.1,6.4,1.4,8.3
1218,2018-05-03,14:30:00,04:20:00,0.0,19.4,14.4,9.3,1.9,11.4
1219,2018-05-04,16:00:00,05:30:00,0.0,20.5,14.0,7.5,2.2,11.1
1220,2018-05-05,14:40:00,05:50:00,,24.3,17.1,9.9,1.7,13.3
1221,2018-05-06,14:50:00,04:50:00,1.5,24.0,18.4,12.8,1.7,12.8
1222,2018-05-07,15:15:00,00:00:00,13.5,22.7,17.6,12.4,1.4,16.7
1223,2018-05-08,13:40:00,05:30:00,0.2,25.2,18.8,12.5,1.1,7.8
1224,2018-05-09,13:50:00,05:30:00,0.0,25.0,19.1,13.2,1.9,7.8
1225,2018-05-10,14:10:00,06:20:00,0.0,23.9,18.7,13.5,2.5,10.3
1226,2018-05-11,14:50:00,06:00:00,0.0,25.1,19.2,13.3,2.2,8.6
1227,2018-05-12,12:40:00,23:50:00,0.0,20.2,15.4,10.5,3.1,11.1
1228,2018-05-13,16:30:00,05:20:00,0.0,17.5,11.8,6.0,2.5,10.3
1229,2018-05-14,15:10:00,05:50:00,0.0,19.4,14.9,10.4,1.7,10.0
1230,2018-05-15,15:40:00,04:40:00,0.0,23.5,15.8,8.0,1.9,12.2
1231,2018-05-16,14:30:00,05:20:00,0.0,25.0,18.4,11.8,2.2,11.4
1232,2018-05-17,14:40:00,04:30:00,,25.3,20.0,14.8,1.1,9.4
1233,2018-05-18,12:10:00,00:00:00,0.7,23.2,18.7,14.2,0.8,9.7
1234,2018-05-19,12:50:00,04:30:00,0.1,25.4,19.5,13.6,0.6,11.1
1235,2018-05-20,15:20:00,04:40:00,0.0,22.5,17.9,13.3,1.1,12.8
1236,2018-05-21,14:50:00,04:10:00,5.6,24.3,19.0,13.6,0.8,9.4
1237,2018-05-22,12:30:00,04:50:00,0.1,24.6,18.6,12.6,0.0,6.1
1238,2018-05-23,15:40:00,05:10:00,0.3,26.3,20.8,15.3,1.4,15.3
1239,2018-05-24,16:10:00,05:15:00,28.9,27.7,21.7,15.7,0.0,0.0
1240,2018-05-25,16:30:00,08:40:00,8.9,19.5,15.8,12.0,0.0,0.0
1241,2018-05-26,14:00:00,01:50:00,0.0,22.0,16.9,11.8,0.0,0.0
1242,2018-05-27,14:00:00,03:50:00,3.6,25.5,19.3,13.1,0.0,0.0
1243,2018-05-28,14:30:00,23:59:00,13.8,17.8,15.5,13.2,0.0,0.0
1244,2018-05-29,11:10:00,00:00:00,1.0,19.9,16.2,12.6,0.0,0.0
1245,2018-05-30,18:00:00,05:15:00,0.2,18.6,14.8,11.0,0.0,0.0
1246,2018-05-31,14:00:00,05:30:00,0.0,23.1,17.8,12.5,0.0,0.0
1247,2018-06-01,13:10:00,05:10:00,2.3,23.8,18.7,13.6,0.0,0.0
1248,2018-06-02,14:30:00,23:59:00,3.9,23.5,18.2,12.8,1.9,11.7
1249,2018-06-03,13:50:00,04:40:00,0.0,23.8,17.8,11.7,2.2,10.8
1250,2018-06-04,14:40:00,05:40:00,0.0,20.0,16.2,12.4,3.1,10.0
1251,2018-06-05,13:20:00,04:20:00,2.4,19.8,15.9,12.0,1.7,8.3
1252,2018-06-06,16:30:00,06:10:00,3.5,19.6,15.0,10.5,1.7,8.6
1253,2018-06-07,13:30:00,04:40:00,2.8,23.4,17.7,12.0,2.5,8.9
1254,2018-06-08,00:00:00,00:00:00,2.8,18.6,15.4,12.2,2.2,8.9
1255,2018-06-09,12:00:00,05:10:00,0.5,20.7,16.2,11.7,1.9,10.0
1256,2018-06-10,16:30:00,03:40:00,0.0,19.4,15.3,11.2,1.9,8.6
1257,2018-06-11,15:50:00,05:20:00,,21.0,16.8,12.5,2.5,8.3
1258,2018-06-12,13:30:00,05:10:00,0.0,24.3,18.6,13.0,1.9,8.1
1259,2018-06-13,13:30:00,05:00:00,0.0,25.5,19.6,13.7,2.5,8.9
1260,2018-06-14,14:40:00,05:30:00,0.0,27.0,19.8,12.7,1.7,8.3
1261,2018-06-15,14:10:00,05:20:00,0.0,30.7,23.0,15.3,1.4,9.4
1262,2018-06-16,15:00:00,04:30:00,0.0,31.1,24.6,18.0,1.9,8.9
1263,2018-06-17,14:45:00,04:50:00,0.0,32.3,25.1,17.9,3.1,10.0
1264,2018-06-18,15:20:00,05:00:00,0.0,32.1,24.8,17.6,2.5,10.3
1265,2018-06-19,14:20:00,04:40:00,0.0,32.5,24.9,17.3,1.7,10.3
1266,2018-06-20,14:30:00,05:20:00,0.0,33.0,26.6,20.2,1.7,8.9
1267,2018-06-21,14:00:00,05:10:00,0.0,33.3,26.9,20.5,1.7,6.9
1268,2018-06-22,14:40:00,04:50:00,0.0,33.8,27.7,21.6,1.7,8.3
1269,2018-06-23,14:50:00,06:00:00,0.0,35.5,28.5,21.5,1.1,8.6
1270,2018-06-24,15:10:00,05:50:00,0.0,36.6,29.3,22.0,1.1,7.8
1271,2018-06-25,15:00:00,06:15:00,0.0,36.2,29.6,22.9,1.7,8.3
1272,2018-06-26,14:40:00,06:00:00,0.0,35.0,29.0,23.0,1.9,8.1
1273,2018-06-27,14:10:00,05:00:00,0.0,31.9,26.9,21.9,2.2,9.7
1274,2018-06-28,11:30:00,06:20:00,0.1,31.0,26.0,20.9,2.2,7.8
1275,2018-06-29,15:40:00,05:40:00,0.0,31.6,26.0,20.5,1.7,9.7
1276,2018-06-30,14:30:00,07:00:00,0.7,28.7,24.4,20.2,2.8,9.7
1277,2018-07-01,14:30:00,06:10:00,0.0,28.0,23.3,18.6,2.8,10.3
1278,2018-07-02,14:40:00,05:30:00,0.0,27.5,22.0,16.5,2.5,8.9
1279,2018-07-03,16:10:00,05:40:00,0.0,30.7,23.4,16.2,1.1,7.5
1280,2018-07-04,00:00:00,05:45:00,0.0,27.5,23.0,18.5,2.5,12.5
1281,2018-07-05,17:30:00,05:30:00,0.0,28.0,22.5,17.0,0.8,6.9
1282,2018-07-06,13:40:00,05:30:00,0.0,31.7,25.1,18.5,1.9,10.3
1283,2018-07-07,14:20:00,05:00:00,0.0,33.6,27.5,21.4,1.9,9.7
1284,2018-07-08,13:45:00,05:10:00,0.0,34.6,28.2,21.7,1.9,11.7
1285,2018-07-09,13:50:00,05:30:00,0.0,34.5,28.2,21.8,1.7,10.8
1286,2018-07-10,13:50:00,06:00:00,0.0,35.2,28.4,21.5,2.2,11.1
1287,2018-07-11,14:10:00,06:10:00,0.0,33.2,27.3,21.4,2.8,10.8
1288,2018-07-12,15:00:00,06:30:00,0.0,32.7,26.8,21.0,1.4,9.7
1289,2018-07-13,14:40:00,05:40:00,0.0,33.5,27.6,21.7,2.5,8.9
1290,2018-07-14,14:40:00,05:10:00,0.0,33.2,26.8,20.3,1.7,9.4
1291,2018-07-15,14:10:00,05:30:00,0.0,29.6,24.3,19.0,2.2,11.9
1292,2018-07-16,13:30:00,05:40:00,0.0,30.2,23.7,17.2,1.4,8.6
1293,2018-07-17,13:50:00,05:15:00,0.0,33.5,26.4,19.2,1.7,8.6
1294,2018-07-18,14:00:00,05:40:00,0.0,32.9,27.1,21.3,1.9,11.1
1295,2018-07-19,14:00:00,06:05:00,0.0,32.9,26.2,19.4,1.9,10.3
1296,2018-07-20,13:40:00,05:30:00,0.0,32.0,25.4,18.7,1.1,9.7
1297,2018-07-21,13:50:00,05:10:00,0.0,30.5,24.0,17.4,2.2,10.3
1298,2018-07-22,14:30:00,06:00:00,0.0,31.7,24.9,18.1,0.8,8.1
1299,2018-07-23,14:50:00,05:20:00,0.0,34.7,27.6,20.5,1.9,8.3
1300,2018-07-24,13:50:00,05:00:00,0.0,33.0,26.4,19.8,1.9,8.6
1301,2018-07-25,14:10:00,06:30:00,0.0,34.6,27.2,19.9,1.1,7.8
1302,2018-07-26,14:20:00,05:50:00,0.0,34.5,27.2,19.8,1.7,8.9
1303,2018-07-27,14:40:00,00:00:00,0.0,34.5,26.8,19.0,2.2,10.8
1304,2018-07-28,14:00:00,05:10:00,0.0,33.2,25.9,18.6,2.2,10.8
1305,2018-07-29,14:10:00,16:30:00,0.0,32.6,26.2,19.8,1.7,7.5
1306,2018-07-30,14:40:00,05:30:00,0.0,34.1,26.8,19.4,1.4,6.9
1307,2018-07-31,14:10:00,04:50:00,0.0,35.3,28.2,21.1,1.1,6.4
1308,2018-08-01,13:50:00,05:45:00,0.0,37.0,30.2,23.3,0.6,6.4
1309,2018-08-02,14:10:00,06:10:00,0.0,38.5,31.6,24.6,1.1,7.5
1310,2018-08-03,14:20:00,06:50:00,0.0,39.9,32.9,25.9,1.7,10.8
1311,2018-08-04,14:15:00,07:00:00,0.0,38.6,31.0,23.4,0.0,0.0
1312,2018-08-05,14:10:00,05:30:00,0.0,37.6,31.0,24.4,0.8,9.7
1313,2018-08-06,15:50:00,06:40:00,0.0,36.9,30.6,24.4,1.7,11.9
1314,2018-08-07,14:00:00,03:10:00,0.0,36.7,30.7,24.7,2.8,11.7
1315,2018-08-08,14:30:00,05:40:00,0.0,34.6,27.9,21.2,2.8,13.1
1316,2018-08-09,00:00:00,00:00:00,0.0,31.3,25.4,19.5,2.2,13.6
1317,2018-08-10,13:40:00,05:40:00,0.0,31.3,24.4,17.5,2.2,13.3
1318,2018-08-11,14:05:00,05:40:00,0.0,33.7,27.9,22.1,1.4,6.7
1319,2018-08-12,13:50:00,06:20:00,0.0,35.0,29.2,23.3,2.2,11.1
1320,2018-08-13,14:10:00,06:00:00,0.0,33.5,27.5,21.5,2.2,7.8
1321,2018-08-14,13:30:00,05:40:00,0.0,33.0,26.3,19.6,1.1,9.7
1322,2018-08-15,14:00:00,06:10:00,0.0,33.8,26.7,19.6,2.2,8.9
1323,2018-08-16,13:50:00,06:30:00,0.0,32.0,27.5,23.0,1.9,7.2
1324,2018-08-17,14:30:00,00:00:00,0.0,32.2,26.1,20.0,1.9,11.9
1325,2018-08-18,15:50:00,05:10:00,0.0,30.4,23.6,16.8,1.7,12.8
1326,2018-08-19,14:15:00,04:00:00,0.0,31.6,25.8,20.0,1.7,7.2
1327,2018-08-20,14:10:00,05:15:00,0.0,32.5,26.6,20.7,1.4,5.3
1328,2018-08-21,13:50:00,05:40:00,0.0,34.4,27.7,21.0,1.1,8.3
1329,2018-08-22,14:45:00,06:30:00,0.0,32.8,27.4,21.9,1.1,10.0
1330,2018-08-23,14:00:00,05:50:00,0.0,33.8,27.0,20.2,1.1,9.4
1331,2018-08-24,14:20:00,00:00:00,0.0,33.0,26.8,20.6,1.4,10.0
1332,2018-08-25,14:20:00,06:10:00,0.0,32.8,25.8,18.8,2.2,9.4
1333,2018-08-26,14:20:00,06:30:00,0.0,31.5,24.4,17.4,1.4,7.8
1334,2018-08-27,13:30:00,06:30:00,0.0,35.0,27.8,20.5,1.4,8.1
1335,2018-08-28,13:10:00,06:20:00,0.0,33.8,28.0,22.3,2.5,10.8
1336,2018-08-29,14:20:00,06:30:00,0.0,31.5,25.8,20.0,0.8,12.5
1337,2018-08-30,13:30:00,00:00:00,0.0,32.2,26.4,20.5,1.4,8.6
1338,2018-08-31,14:40:00,06:30:00,0.0,33.4,27.3,21.2,1.9,8.9
1339,2018-09-01,13:40:00,06:50:00,0.0,33.6,27.3,21.0,1.1,7.5
1340,2018-09-02,14:30:00,22:10:00,1.2,34.8,27.5,20.2,1.7,9.2
1341,2018-09-03,14:50:00,06:10:00,0.0,31.3,26.8,22.3,1.7,7.8
1342,2018-09-04,13:30:00,06:20:00,0.0,29.5,24.4,19.4,1.4,6.9
1343,2018-09-05,13:40:00,05:10:00,0.0,27.8,23.0,18.3,2.8,10.0
1344,2018-09-06,13:30:00,03:50:00,0.0,27.4,22.6,17.8,0.6,8.9
1345,2018-09-07,13:50:00,07:20:00,5.1,28.5,22.2,16.0,2.2,10.0
1346,2018-09-08,13:20:00,07:50:00,1.8,23.6,20.2,16.9,1.7,7.8
1347,2018-09-09,14:10:00,05:30:00,0.0,26.3,21.0,15.8,0.8,6.1
1348,2018-09-10,13:45:00,05:20:00,0.0,28.3,22.8,17.3,1.9,10.0
1349,2018-09-11,13:50:00,05:20:00,0.0,28.5,23.0,17.6,1.9,6.7
1350,2018-09-12,13:50:00,05:30:00,0.0,29.0,23.2,17.3,0.6,6.4
1351,2018-09-13,13:50:00,06:10:00,0.0,32.2,25.4,18.6,0.8,6.1
1352,2018-09-14,14:00:00,06:10:00,0.0,31.6,25.5,19.4,1.4,5.8
1353,2018-09-15,13:30:00,06:20:00,0.0,30.0,25.1,20.2,0.8,11.9
1354,2018-09-16,13:50:00,05:50:00,0.0,30.2,24.1,18.0,0.6,5.6
1355,2018-09-17,13:30:00,23:15:00,1.2,30.8,24.7,18.6,1.9,9.2
1356,2018-09-18,14:30:00,06:20:00,0.0,28.5,23.4,18.2,1.4,6.7
1357,2018-09-19,13:50:00,05:40:00,0.0,30.4,24.2,18.0,0.8,4.4
1358,2018-09-20,13:30:00,06:20:00,0.0,31.5,25.7,19.9,1.1,6.1
1359,2018-09-21,13:20:00,05:00:00,0.0,31.3,25.1,18.9,1.4,7.2
1360,2018-09-22,13:20:00,06:50:00,0.0,32.5,26.2,20.0,1.7,7.2
1361,2018-09-23,13:10:00,05:30:00,0.0,33.5,27.2,20.8,1.4,8.6
1362,2018-09-24,13:10:00,06:50:00,0.0,32.0,26.0,20.0,1.9,10.0
1363,2018-09-25,13:30:00,06:20:00,0.0,29.3,23.2,17.2,2.2,10.0
1364,2018-09-26,16:00:00,23:59:00,0.5,26.0,22.5,19.0,2.2,7.5
1365,2018-09-27,13:30:00,06:00:00,0.0,26.4,21.0,15.7,0.3,5.0
1366,2018-09-28,13:50:00,06:30:00,0.0,27.8,21.9,16.0,1.4,6.7
1367,2018-09-29,13:40:00,00:00:00,0.0,27.9,22.4,16.8,0.8,6.1
1368,2018-09-30,13:30:00,06:30:00,0.0,29.0,23.0,16.9,1.7,8.6
1369,2018-10-01,13:50:00,23:59:00,0.0,25.0,19.8,14.6,3.1,10.6
1370,2018-10-02,13:10:00,06:40:00,0.0,24.6,17.3,10.0,1.1,8.3
1371,2018-10-03,13:20:00,06:10:00,0.0,26.0,20.5,15.0,1.9,7.8
1372,2018-10-04,13:20:00,07:30:00,0.0,26.3,20.2,14.0,1.1,5.3
1373,2018-10-05,13:40:00,06:30:00,0.0,25.9,20.4,14.8,1.1,5.6
1374,2018-10-06,13:30:00,05:20:00,0.0,27.1,20.4,13.6,2.5,11.4
1375,2018-10-07,13:20:00,06:40:00,0.0,19.5,15.4,11.2,3.9,11.4
1376,2018-10-08,12:50:00,06:40:00,0.0,18.7,13.8,9.0,1.1,7.2
1377,2018-10-09,13:45:00,06:45:00,8.9,19.5,15.1,10.7,1.7,11.4
1378,2018-10-10,15:20:00,00:00:00,2.7,18.1,14.6,11.0,0.8,5.3
1379,2018-10-11,16:20:00,02:20:00,2.9,20.5,17.2,13.8,2.8,8.9
1380,2018-10-12,15:10:00,00:00:00,0.3,20.8,18.3,15.8,0.8,5.8
1381,2018-10-13,00:00:00,06:40:00,2.6,24.2,19.6,15.0,0.6,5.3
1382,2018-10-14,00:00:00,23:50:00,0.0,18.5,14.8,11.2,3.1,12.2
1383,2018-10-15,12:20:00,05:50:00,0.1,15.4,12.3,9.2,1.4,6.7
1384,2018-10-16,13:10:00,06:15:00,0.0,20.1,15.4,10.6,1.1,5.8
1385,2018-10-17,13:05:00,06:40:00,0.0,21.5,16.5,11.5,1.4,6.4
1386,2018-10-18,12:40:00,04:50:00,8.8,20.4,17.2,14.0,3.1,11.4
1387,2018-10-19,11:15:00,00:00:00,5.9,17.0,14.8,12.7,3.6,11.4
1388,2018-10-20,12:40:00,00:00:00,3.3,21.0,17.2,13.5,2.5,9.7
1389,2018-10-21,13:40:00,00:00:00,0.2,21.2,17.8,14.4,2.5,6.7
1390,2018-10-22,13:15:00,06:15:00,0.0,22.3,17.0,11.7,0.8,9.2
1391,2018-10-23,13:30:00,00:00:00,0.0,20.5,16.8,13.0,1.4,7.5
1392,2018-10-24,15:10:00,06:50:00,0.0,22.0,16.2,10.5,0.3,5.0
1393,2018-10-25,14:30:00,06:30:00,0.0,22.6,16.6,10.5,0.8,6.1
1394,2018-10-26,11:45:00,04:45:00,1.5,16.5,14.2,11.8,0.8,4.7
1395,2018-10-27,11:00:00,22:10:00,4.2,12.4,8.8,5.1,1.9,11.1
1396,2018-10-28,12:40:00,23:59:00,0.0,10.0,7.0,4.1,3.1,11.1
1397,2018-10-29,14:10:00,00:30:00,0.7,10.4,7.0,3.7,3.3,11.4
1398,2018-10-30,15:50:00,00:00:00,15.1,9.0,7.5,6.0,3.1,9.2
1399,2018-10-31,14:50:00,23:00:00,0.1,12.0,8.9,5.8,2.5,10.3
1400,2018-11-01,13:10:00,05:30:00,0.0,13.8,9.2,4.5,0.8,5.3
1401,2018-11-02,12:50:00,00:00:00,0.0,18.0,13.6,9.3,2.2,9.7
1402,2018-11-03,14:30:00,07:30:00,0.0,15.0,10.6,6.1,0.6,4.7
1403,2018-11-04,14:30:00,07:10:00,17.0,15.4,10.0,4.5,0.8,9.7
1404,2018-11-05,00:00:00,19:00:00,2.7,10.0,8.2,6.3,3.1,10.8
1405,2018-11-06,12:50:00,05:50:00,0.7,11.8,8.9,6.0,3.1,11.7
1406,2018-11-07,13:45:00,23:59:00,4.5,13.8,10.6,7.5,1.9,7.8
1407,2018-11-08,13:20:00,00:00:00,7.6,12.6,9.8,7.0,1.1,12.2
1408,2018-11-09,13:10:00,02:30:00,0.0,12.6,9.0,5.4,3.6,11.4
1409,2018-11-10,13:50:00,00:00:00,1.1,13.5,11.6,9.6,3.6,12.2
1410,2018-11-11,13:40:00,23:59:00,0.0,16.7,14.2,11.6,2.8,8.1
1411,2018-11-12,15:20:00,05:10:00,1.6,14.0,12.2,10.3,0.8,7.5
1412,2018-11-13,15:40:00,00:00:00,0.0,16.0,13.0,10.0,1.4,5.8
1413,2018-11-14,14:30:00,06:40:00,0.0,16.0,13.0,10.0,1.9,7.2
1414,2018-11-15,12:50:00,07:30:00,0.9,16.5,14.2,11.8,1.1,8.3
1415,2018-11-16,14:50:00,00:00:00,1.7,15.8,14.0,12.1,1.1,6.9
1416,2018-11-17,14:20:00,07:30:00,0.0,16.5,13.8,11.0,1.4,5.3
1417,2018-11-18,13:15:00,23:59:00,11.8,13.7,11.5,9.3,1.9,9.2
1418,2018-11-19,13:10:00,02:10:00,2.5,13.6,11.2,8.7,2.2,8.9
1419,2018-11-20,14:30:00,11:50:00,2.9,12.0,10.0,8.0,2.8,13.9
1420,2018-11-21,12:30:00,23:20:00,1.5,11.8,9.2,6.7,1.7,10.8
1421,2018-11-22,14:10:00,03:20:00,3.7,12.0,8.9,5.8,1.1,5.0
1422,2018-11-23,15:15:00,23:59:00,0.0,11.1,8.0,5.0,1.7,8.1
1423,2018-11-24,14:50:00,06:10:00,2.0,9.2,6.1,3.0,0.0,3.3
1424,2018-11-25,14:10:00,02:20:00,4.9,14.0,10.3,6.6,3.3,11.1
1425,2018-11-26,14:20:00,23:59:00,0.0,12.0,9.5,7.0,3.1,17.2
1426,2018-11-27,00:00:00,08:30:00,0.0,12.0,8.1,4.2,0.8,6.1
1427,2018-11-28,15:10:00,07:20:00,0.0,11.1,7.2,3.4,0.8,3.1
1428,2018-11-29,13:20:00,07:10:00,3.3,11.4,7.4,3.4,0.6,5.8
1429,2018-11-30,13:40:00,23:59:00,0.0,11.0,7.8,4.7,0.6,4.2
1430,2018-12-01,15:20:00,06:10:00,0.0,11.0,7.0,3.0,0.6,4.4
1431,2018-12-02,14:40:00,04:40:00,0.0,8.8,6.6,4.5,0.3,3.3
1432,2018-12-03,14:50:00,23:59:00,0.0,9.0,7.2,5.4,0.8,2.8
1433,2018-12-04,14:30:00,06:30:00,0.0,15.2,9.7,4.2,0.6,3.3
1434,2018-12-05,15:00:00,07:50:00,0.0,16.0,11.4,6.9,0.6,4.2
1435,2018-12-06,13:50:00,07:20:00,0.0,15.5,10.5,5.5,0.6,4.2
1436,2018-12-07,19:40:00,07:20:00,0.0,10.5,7.4,4.2,1.1,7.5
1437,2018-12-08,14:50:00,07:40:00,0.0,13.0,9.2,5.4,0.8,7.8
1438,2018-12-09,14:40:00,06:40:00,0.0,14.6,9.5,4.4,0.3,3.1
1439,2018-12-10,13:20:00,08:10:00,0.0,14.2,9.0,3.9,0.8,3.6
1440,2018-12-11,15:00:00,07:00:00,0.0,12.6,8.2,3.8,0.6,4.2
1441,2018-12-12,18:00:00,06:50:00,3.8,8.6,6.6,4.5,0.8,6.1
1442,2018-12-13,13:45:00,23:59:00,6.2,8.5,6.2,4.0,2.8,14.7
1443,2018-12-14,13:30:00,03:30:00,0.0,10.5,6.8,3.0,2.2,9.7
1444,2018-12-15,14:50:00,06:30:00,0.2,9.0,5.8,2.7,1.4,7.2
1445,2018-12-16,14:30:00,23:00:00,0.3,12.5,9.0,5.6,3.3,12.5
1446,2018-12-17,15:30:00,06:10:00,0.0,9.2,6.3,3.4,1.1,7.2
1447,2018-12-18,21:10:00,08:30:00,0.9,8.0,5.2,2.5,0.6,7.8
1448,2018-12-19,14:50:00,08:50:00,0.0,9.4,7.2,4.9,1.9,6.4
1449,2018-12-20,15:50:00,00:00:00,0.0,10.8,8.1,5.4,1.4,4.7
1450,2018-12-21,15:30:00,06:20:00,0.0,8.7,7.0,5.3,0.3,4.2
1451,2018-12-22,15:00:00,23:59:00,0.0,9.0,7.6,6.2,0.8,4.2
1452,2018-12-23,14:40:00,01:50:00,0.0,9.5,7.0,4.6,0.6,4.7
1453,2018-12-24,15:30:00,00:00:00,0.0,13.2,8.2,3.2,0.3,4.2
1454,2018-12-25,13:50:00,04:30:00,0.0,13.8,9.3,4.8,1.1,4.4
1455,2018-12-26,15:00:00,08:00:00,0.0,12.4,8.4,4.3,0.8,3.1
1456,2018-12-27,14:30:00,07:40:00,0.0,10.5,6.2,2.0,0.6,3.3
1457,2018-12-28,15:10:00,08:10:00,0.0,12.7,7.1,1.5,1.4,5.8
1458,2018-12-29,15:10:00,07:15:00,0.0,11.9,8.0,4.0,1.7,7.8
1459,2018-12-30,14:50:00,06:30:00,0.0,14.2,8.7,3.2,1.1,7.5
1460,2018-12-31,15:30:00,07:50:00,0.0,13.4,7.0,0.7,0.6,5.3
1461,2019-01-01,15:10:00,07:30:00,0.0,11.7,6.6,1.4,0.3,5.3
1462,2019-01-02,15:15:00,06:30:00,0.0,11.7,6.0,0.4,0.6,7.8
1463,2019-01-03,15:20:00,07:00:00,0.0,11.8,7.3,2.8,0.6,7.8
1464,2019-01-04,15:10:00,08:05:00,0.0,11.4,5.9,0.4,0.3,3.6
1465,2019-01-05,15:00:00,08:00:00,0.0,10.8,5.4,-0.1,0.6,3.1
1466,2019-01-06,15:30:00,00:00:00,0.0,13.8,6.6,-0.5,1.1,3.3
1467,2019-01-07,15:40:00,08:00:00,0.0,13.7,7.1,0.5,0.6,5.0
1468,2019-01-08,15:40:00,08:00:00,0.0,13.0,7.1,1.2,0.8,3.6
1469,2019-01-09,14:40:00,08:00:00,0.0,13.2,7.6,2.0,1.4,9.7
1470,2019-01-10,14:05:00,06:10:00,0.0,8.8,4.7,0.6,2.8,10.0
1471,2019-01-11,16:10:00,07:10:00,0.0,7.4,2.8,-1.8,0.6,6.1
1472,2019-01-12,15:40:00,07:50:00,0.0,9.5,4.4,-0.8,0.8,4.2
1473,2019-01-13,15:40:00,06:40:00,0.0,10.8,5.0,-0.7,0.8,3.6
1474,2019-01-14,15:30:00,07:50:00,0.0,12.6,6.8,1.0,0.6,3.9
1475,2019-01-15,15:10:00,01:50:00,0.0,12.2,7.6,3.1,1.4,0.0
1476,2019-01-16,15:30:00,04:40:00,0.0,10.0,5.7,1.4,1.1,6.4
1477,2019-01-17,15:40:00,00:10:00,0.0,8.5,5.6,2.7,0.3,4.7
1478,2019-01-18,15:15:00,07:50:00,0.0,7.6,3.6,-0.3,1.1,6.1
1479,2019-01-19,13:40:00,00:00:00,5.9,4.4,2.0,-0.5,0.6,5.3
1480,2019-01-20,13:50:00,03:50:00,0.0,9.5,6.4,3.3,2.2,11.7
1481,2019-01-21,12:40:00,06:10:00,0.0,9.4,5.4,1.4,3.6,10.6
1482,2019-01-22,13:20:00,04:40:00,0.4,8.0,4.4,0.7,1.9,11.1
1483,2019-01-23,13:15:00,00:30:00,0.0,13.1,9.2,5.2,4.4,17.5
1484,2019-01-24,12:20:00,07:45:00,0.0,14.6,11.6,8.7,2.2,12.2
1485,2019-01-25,13:40:00,07:10:00,0.0,15.2,10.2,5.2,3.3,10.0
1486,2019-01-26,15:15:00,07:45:00,0.0,12.6,7.4,2.2,1.1,5.0
1487,2019-01-27,13:30:00,04:50:00,0.0,11.4,6.9,2.4,2.2,14.7
1488,2019-01-28,13:30:00,06:50:00,0.0,13.0,8.4,3.7,3.9,15.3
1489,2019-01-29,19:20:00,00:00:00,,10.5,7.9,5.3,2.8,14.7
1490,2019-01-30,13:50:00,07:50:00,4.1,10.1,7.2,4.2,3.3,10.8
1491,2019-01-31,13:20:00,00:00:00,8.2,12.4,9.4,6.4,5.3,17.2
1492,2019-02-01,01:30:00,17:50:00,1.0,9.4,6.4,3.5,3.9,16.1
1493,2019-02-02,13:25:00,21:30:00,0.0,7.5,4.6,1.6,3.9,14.2
1494,2019-02-03,14:30:00,07:50:00,0.0,8.2,4.0,-0.3,1.4,12.2
1495,2019-02-04,15:55:00,07:20:00,0.0,10.9,4.8,-1.4,0.8,3.6
