,anual_total_use_day,date,precipitation,temp_max,temp_media,temp_min,wind_speed,dioxido_nitrogeno,season,weekend
978,6264,2017-02-25,0.0,17.0,10.2,3.4,1.1,36.0,Invierno,1
979,5421,2017-02-26,0.0,14.2,10.3,6.4,1.1,30.0,Invierno,1
980,7052,2017-02-27,0.0,13.0,10.1,7.2,2.2,15.0,Invierno,0
981,7552,2017-02-28,0.0,12.4,9.6,6.8,3.1,18.0,Invierno,0
982,8361,2017-03-01,0.0,16.0,10.6,5.2,1.1,31.0,Invierno,0
983,8320,2017-03-02,0.0,16.3,11.0,5.8,0.8,40.0,Invierno,0
984,5411,2017-03-03,2.1,12.0,8.0,3.9,2.2,40.0,Invierno,0
985,5072,2017-03-04,0.0,9.6,5.3,1.0,1.4,13.0,Invierno,1
986,4633,2017-03-05,0.0,12.4,8.6,4.8,1.1,14.0,Invierno,1
987,7913,2017-03-06,0.0,18.8,14.1,9.4,1.9,20.0,Invierno,0
988,8776,2017-03-07,0.0,19.4,14.2,8.9,1.9,24.0,Invierno,0
989,9521,2017-03-08,0.0,21.6,14.7,7.8,1.1,65.0,Invierno,0
990,9760,2017-03-09,0.0,24.8,16.8,8.8,0.8,68.0,Invierno,0
991,9826,2017-03-10,0.0,26.1,18.0,9.8,0.8,59.0,Invierno,0
992,7473,2017-03-11,0.0,22.6,16.1,9.6,0.8,46.0,Invierno,1
993,6152,2017-03-12,0.0,19.0,13.1,7.2,3.1,13.0,Invierno,1
994,7128,2017-03-13,0.0,15.5,11.4,7.2,5.3,13.0,Invierno,0
995,8414,2017-03-14,0.0,19.5,14.8,10.1,2.5,25.0,Invierno,0
996,9387,2017-03-15,0.0,20.8,15.2,9.7,1.9,22.0,Invierno,0
997,9654,2017-03-16,0.0,20.4,13.7,7.0,2.2,25.0,Invierno,0
998,8362,2017-03-17,0.0,20.5,13.8,7.2,1.4,29.0,Invierno,0
999,5929,2017-03-18,0.0,21.5,14.4,7.2,1.1,41.0,Invierno,1
1000,5390,2017-03-19,0.0,23.5,15.6,7.6,1.1,42.0,Invierno,1
1001,5861,2017-03-20,0.0,24.2,17.6,11.0,1.7,23.0,Invierno,0
1002,8200,2017-03-21,0.0,16.5,12.6,8.8,2.5,19.0,Primavera,0
1003,6181,2017-03-22,2.4,12.2,7.6,2.9,2.5,17.0,Primavera,0
1004,5235,2017-03-23,5.1,5.3,2.6,0.0,0.8,29.0,Primavera,0
1005,5633,2017-03-24,4.5,9.5,5.4,1.3,0.8,34.0,Primavera,0
1006,4698,2017-03-25,2.9,9.3,4.4,-0.4,1.4,37.0,Primavera,1
1007,4645,2017-03-26,2.1,15.3,10.4,5.5,1.7,14.0,Primavera,1
1008,6577,2017-03-27,0.1,13.8,10.2,6.6,3.1,18.0,Primavera,0
1009,8513,2017-03-28,0.0,17.9,12.7,7.5,0.8,34.0,Primavera,0
1010,9173,2017-03-29,0.0,20.3,13.4,6.5,0.8,47.0,Primavera,0
1011,9459,2017-03-30,0.0,21.1,15.0,9.0,1.7,45.0,Primavera,0
1012,9382,2017-03-31,0.0,19.7,15.4,11.0,3.3,28.0,Primavera,0
1013,6999,2017-04-01,0.0,17.3,12.6,8.0,3.3,9.0,Primavera,1
1014,6737,2017-04-02,0.0,19.0,12.8,6.7,2.2,16.0,Primavera,1
1015,8290,2017-04-03,0.0,19.3,12.5,5.7,1.1,26.0,Primavera,0
1016,9173,2017-04-04,0.0,22.0,14.5,7.0,1.4,39.0,Primavera,0
1017,8953,2017-04-05,0.0,19.0,13.6,8.2,3.1,16.0,Primavera,0
1018,9001,2017-04-06,0.0,21.5,14.8,8.0,2.2,21.0,Primavera,0
1019,8972,2017-04-07,0.0,23.0,16.4,9.7,1.4,28.0,Primavera,0
1020,6919,2017-04-08,0.0,23.2,16.6,10.0,0.8,21.0,Primavera,1
1021,6272,2017-04-09,0.0,24.0,17.3,10.6,1.7,16.0,Primavera,1
1022,7576,2017-04-10,0.0,25.3,18.0,10.6,0.6,27.0,Primavera,0
1023,7694,2017-04-11,0.0,27.7,20.0,12.3,0.8,36.0,Primavera,0
1024,6985,2017-04-12,0.0,28.2,20.1,12.0,1.4,31.0,Primavera,0
1025,4233,2017-04-13,0.0,27.4,19.7,12.0,2.2,37.0,Primavera,0
1026,4056,2017-04-14,0.0,25.4,19.2,13.0,1.7,25.0,Primavera,0
1027,4300,2017-04-15,0.0,27.0,20.2,13.5,1.7,19.0,Primavera,1
1028,4757,2017-04-16,0.0,26.0,18.5,11.0,1.9,14.0,Primavera,1
1029,8567,2017-04-17,0.0,27.6,20.2,12.7,1.7,36.0,Primavera,0
1030,9908,2017-04-18,0.0,27.5,20.8,14.0,1.9,18.0,Primavera,0
1031,9269,2017-04-19,2.5,23.5,17.8,12.0,2.8,14.0,Primavera,0
1032,8928,2017-04-20,0.0,19.5,14.4,9.4,3.1,12.0,Primavera,0
1033,9973,2017-04-21,0.0,21.7,13.9,6.1,2.2,16.0,Primavera,0
1034,7539,2017-04-22,0.0,21.7,13.9,6.1,0.8,19.0,Primavera,1
1035,8660,2017-04-23,0.0,26.0,18.4,10.9,0.8,32.0,Primavera,1
1036,9476,2017-04-24,1.3,27.0,19.8,12.6,1.1,40.0,Primavera,0
1037,9410,2017-04-25,0.0,23.2,18.0,12.9,2.5,25.0,Primavera,0
1038,9664,2017-04-26,0.2,20.5,13.4,6.3,1.7,11.0,Primavera,0
1039,8761,2017-04-27,0.0,16.1,10.0,3.8,3.6,13.0,Primavera,0
1040,8217,2017-04-28,3.3,17.8,10.6,3.3,3.3,13.0,Primavera,0
1041,3229,2017-04-29,4.5,12.4,10.1,7.8,0.6,20.0,Primavera,1
1042,3278,2017-04-30,0.6,14.4,11.0,7.7,1.7,13.0,Primavera,1
1043,4831,2017-05-01,0.0,18.6,11.9,5.2,1.1,10.0,Primavera,0
1044,6477,2017-05-02,0.0,23.7,16.4,9.2,1.7,23.0,Primavera,0
1045,9878,2017-05-03,0.0,26.7,19.4,12.0,1.1,31.0,Primavera,0
1046,10442,2017-05-04,0.0,26.0,20.1,14.2,1.4,50.0,Primavera,0
1047,9076,2017-05-05,0.3,23.0,17.2,11.5,3.6,20.0,Primavera,0
1048,7831,2017-05-06,0.0,21.6,15.6,9.5,1.7,5.0,Primavera,1
1049,8158,2017-05-07,0.0,26.4,19.2,12.0,1.7,17.0,Primavera,1
1050,10266,2017-05-08,0.0,28.8,21.8,14.7,1.4,23.0,Primavera,0
1051,10925,2017-05-09,0.0,28.6,22.4,16.2,3.3,26.0,Primavera,0
1052,10571,2017-05-10,15.0,23.0,17.9,12.8,3.1,8.0,Primavera,0
1053,7074,2017-05-11,3.4,16.1,13.2,10.3,3.3,13.0,Primavera,0
1054,7119,2017-05-12,2.1,17.8,14.1,10.4,2.2,20.0,Primavera,0
1055,7036,2017-05-13,0.0,20.4,16.1,11.8,2.8,10.0,Primavera,1
1056,7447,2017-05-14,0.0,23.2,17.0,10.8,1.4,0.0,Primavera,1
1057,7761,2017-05-15,0.0,26.5,20.0,13.6,1.4,0.0,Primavera,0
1058,10710,2017-05-16,0.0,29.8,23.2,16.5,1.4,28.0,Primavera,0
1059,11183,2017-05-17,6.3,28.3,23.0,17.6,1.4,20.0,Primavera,0
1060,10534,2017-05-18,0.0,20.2,16.4,12.6,2.2,17.0,Primavera,0
1061,11251,2017-05-19,0.0,23.0,16.5,10.0,1.7,19.0,Primavera,0
1062,9100,2017-05-20,0.0,26.7,19.0,11.4,1.1,22.0,Primavera,1
1063,7967,2017-05-21,0.0,26.7,21.4,16.1,2.8,29.0,Primavera,1
1064,11221,2017-05-22,0.0,28.8,22.0,15.2,0.3,37.0,Primavera,0
1065,11643,2017-05-23,0.0,31.8,25.2,18.5,2.2,16.0,Primavera,0
1066,12265,2017-05-24,0.0,32.0,24.8,17.5,1.4,21.0,Primavera,0
1067,12466,2017-05-25,0.0,33.0,26.3,19.6,1.4,20.0,Primavera,0
1068,12293,2017-05-26,0.0,33.7,26.2,18.6,1.9,23.0,Primavera,0
1069,10032,2017-05-27,0.0,33.0,26.2,19.5,1.9,13.0,Primavera,1
1070,8820,2017-05-28,0.0,27.3,23.4,19.4,2.2,6.0,Primavera,1
1071,11405,2017-05-29,0.0,26.3,22.3,18.3,2.2,11.0,Primavera,0
1072,12445,2017-05-30,0.0,27.0,21.7,16.4,0.8,15.0,Primavera,0
1073,12795,2017-05-31,0.0,30.5,23.6,16.6,0.0,23.0,Primavera,0
1074,13450,2017-06-01,0.0,32.1,25.2,18.4,1.7,23.0,Primavera,0
1075,12453,2017-06-02,0.6,32.3,25.2,18.2,1.7,29.0,Primavera,0
1076,9006,2017-06-03,0.0,28.6,23.2,17.7,1.4,10.0,Primavera,1
1077,9061,2017-06-04,0.0,27.5,21.4,15.3,3.3,7.0,Primavera,1
1078,11299,2017-06-05,0.0,26.6,19.5,12.4,0.6,16.0,Primavera,0
1079,12320,2017-06-06,0.0,28.6,22.0,15.5,0.8,12.0,Primavera,0
